,theta,phi,cluster
3565,0.175,-0.04,2
3566,0.175,-0.038,2
3567,0.175,-0.036,2
3568,0.175,-0.034,2
3569,0.175,-0.032,2
3570,0.175,-0.03,2
3571,0.175,-0.028,2
3572,0.175,-0.026,2
3573,0.175,-0.024,2
3574,0.175,-0.022,2
3575,0.175,-0.02,2
3576,0.175,-0.018,2
3577,0.175,-0.016,2
3578,0.175,-0.014,2
3579,0.175,-0.012,2
3580,0.175,-0.01,2
3581,0.175,-0.008,2
3582,0.175,-0.006,2
3583,0.175,-0.004,2
3584,0.175,-0.002,2
3585,0.175,0.0,2
3586,0.175,0.002,2
3587,0.175,0.004,2
3588,0.175,0.006,2
3589,0.175,0.008,2
3590,0.175,0.01,2
3591,0.175,0.012,2
3592,0.175,0.014,2
3593,0.175,0.016,3
3594,0.175,0.018,3
3595,0.175,0.02,3
3596,0.175,0.022,3
3597,0.175,0.024,3
3598,0.175,0.026,3
3599,0.175,0.028,3
3600,0.175,0.03,3
3601,0.175,0.032,3
3602,0.175,0.034,3
3603,0.175,0.036,3
3604,0.175,0.038,3
3605,0.175,0.04,3
3606,0.175,0.042,3
3607,0.175,0.044,3
3608,0.175,0.046,3
3609,0.175,0.048,3
3610,0.175,0.05,3
3611,0.175,0.052,3
3612,0.175,0.054,3
3613,0.175,0.056,3
3614,0.175,0.058,3
3615,0.175,0.06,3
3616,0.175,0.062,3
3617,0.175,0.064,3
3618,0.175,0.066,3
3619,0.175,0.068,3
3620,0.175,0.07,3
3621,0.175,0.072,3
3622,0.175,0.074,3
3623,0.175,0.076,3
3624,0.175,0.078,3
3625,0.175,0.08,3
3626,0.175,0.082,3
3627,0.175,0.084,3
3628,0.175,0.086,3
3629,0.175,0.088,3
3630,0.175,0.09,3
3631,0.175,0.092,3
3632,0.175,0.094,3
3633,0.175,0.096,3
3634,0.175,0.098,3
3635,0.175,0.1,3
3636,0.18,-0.1,1
3637,0.18,-0.098,1
3638,0.18,-0.096,1
3639,0.18,-0.094,1
3640,0.18,-0.092,1
3641,0.18,-0.09,1
3642,0.18,-0.088,1
3643,0.18,-0.086,1
3644,0.18,-0.084,1
3645,0.18,-0.082,1
3646,0.18,-0.08,1
3647,0.18,-0.078,1
3648,0.18,-0.076,1
3649,0.18,-0.074,1
3650,0.18,-0.072,1
3651,0.18,-0.07,2
3652,0.18,-0.068,2
3653,0.18,-0.066,2
3654,0.18,-0.064,2
3655,0.18,-0.062,2
3656,0.18,-0.06,2
3657,0.18,-0.058,2
3658,0.18,-0.056,2
3659,0.18,-0.054,2
3660,0.18,-0.052,2
3661,0.18,-0.05,2
3662,0.18,-0.048,2
3663,0.18,-0.046,2
3664,0.18,-0.044,2
3665,0.18,-0.042,2
3666,0.18,-0.04,2
3667,0.18,-0.038,2
3668,0.18,-0.036,2
3669,0.18,-0.034,2
3670,0.18,-0.032,2
3671,0.18,-0.03,2
3672,0.18,-0.028,2
3673,0.18,-0.026,2
3674,0.18,-0.024,2
3675,0.18,-0.022,2
3676,0.18,-0.02,2
3677,0.18,-0.018,2
3678,0.18,-0.016,2
3679,0.18,-0.014,2
3680,0.18,-0.012,2
3681,0.18,-0.01,2
3682,0.18,-0.008,2
3683,0.18,-0.006,2
3684,0.18,-0.004,2
3685,0.18,-0.002,2
3686,0.18,0.0,2
3687,0.18,0.002,2
3688,0.18,0.004,2
3689,0.18,0.006,2
3690,0.18,0.008,2
3691,0.18,0.01,2
3692,0.18,0.012,2
3693,0.18,0.014,2
3694,0.18,0.016,3
3695,0.18,0.018,3
3696,0.18,0.02,3
3697,0.18,0.022,3
3698,0.18,0.024,3
3699,0.18,0.026,3
3700,0.18,0.028,3
3701,0.18,0.03,3
3702,0.18,0.032,3
3703,0.18,0.034,3
3704,0.18,0.036,3
3705,0.18,0.038,3
3706,0.18,0.04,3
3707,0.18,0.042,3
3708,0.18,0.044,3
3709,0.18,0.046,3
3710,0.18,0.048,3
3711,0.18,0.05,3
3712,0.18,0.052,3
3713,0.18,0.054,3
3714,0.18,0.056,3
3715,0.18,0.058,3
3716,0.18,0.06,3
3717,0.18,0.062,3
3718,0.18,0.064,3
3719,0.18,0.066,3
3720,0.18,0.068,3
3721,0.18,0.07,3
3722,0.18,0.072,3
3723,0.18,0.074,3
3724,0.18,0.076,3
3725,0.18,0.078,3
3726,0.18,0.08,3
3727,0.18,0.082,3
3728,0.18,0.084,3
3729,0.18,0.086,3
3730,0.18,0.088,3
3731,0.18,0.09,3
3732,0.18,0.092,3
3733,0.18,0.094,3
3734,0.18,0.096,3
3735,0.18,0.098,3
3736,0.18,0.1,3
3737,0.185,-0.1,1
3738,0.185,-0.098,1
3739,0.185,-0.096,1
3740,0.185,-0.094,1
3741,0.185,-0.092,1
3742,0.185,-0.09,1
3743,0.185,-0.088,1
3744,0.185,-0.086,1
3745,0.185,-0.084,1
3746,0.185,-0.082,1
3747,0.185,-0.08,1
3748,0.185,-0.078,1
3749,0.185,-0.076,1
3750,0.185,-0.074,2
3751,0.185,-0.072,2
3752,0.185,-0.07,2
3753,0.185,-0.068,2
3754,0.185,-0.066,2
3755,0.185,-0.064,2
3756,0.185,-0.062,2
3757,0.185,-0.06,2
3758,0.185,-0.058,2
3759,0.185,-0.056,2
3760,0.185,-0.054,2
3761,0.185,-0.052,2
3762,0.185,-0.05,2
3763,0.185,-0.048,2
3764,0.185,-0.046,2
3765,0.185,-0.044,2
3766,0.185,-0.042,2
3767,0.185,-0.04,2
3768,0.185,-0.038,2
3769,0.185,-0.036,2
3770,0.185,-0.034,2
3771,0.185,-0.032,2
3772,0.185,-0.03,2
3773,0.185,-0.028,2
3774,0.185,-0.026,2
3775,0.185,-0.024,2
3776,0.185,-0.022,2
3777,0.185,-0.02,2
3778,0.185,-0.018,2
3779,0.185,-0.016,2
3780,0.185,-0.014,2
3781,0.185,-0.012,2
3782,0.185,-0.01,2
3783,0.185,-0.008,2
3784,0.185,-0.006,2
3785,0.185,-0.004,2
3786,0.185,-0.002,2
3787,0.185,0.0,2
3788,0.185,0.002,2
3789,0.185,0.004,2
3790,0.185,0.006,2
3791,0.185,0.008,2
3792,0.185,0.01,2
3793,0.185,0.012,2
3794,0.185,0.014,2
3795,0.185,0.016,3
3796,0.185,0.018,3
3797,0.185,0.02,3
3798,0.185,0.022,3
3799,0.185,0.024,3
3800,0.185,0.026,3
3801,0.185,0.028,3
3802,0.185,0.03,3
3803,0.185,0.032,3
3804,0.185,0.034,3
3805,0.185,0.036,3
3806,0.185,0.038,3
3807,0.185,0.04,3
3808,0.185,0.042,3
3809,0.185,0.044,3
3810,0.185,0.046,3
3811,0.185,0.048,3
3812,0.185,0.05,3
3813,0.185,0.052,3
3814,0.185,0.054,3
3815,0.185,0.056,3
3816,0.185,0.058,3
3817,0.185,0.06,3
3818,0.185,0.062,3
3819,0.185,0.064,3
3820,0.185,0.066,3
3821,0.185,0.068,3
3822,0.185,0.07,3
3823,0.185,0.072,3
3824,0.185,0.074,3
3825,0.185,0.076,3
3826,0.185,0.078,3
3827,0.185,0.08,3
3828,0.185,0.082,3
3829,0.185,0.084,3
3830,0.185,0.086,3
3831,0.185,0.088,3
3832,0.185,0.09,3
3833,0.185,0.092,3
3834,0.185,0.094,3
3835,0.185,0.096,3
3836,0.185,0.098,3
3837,0.185,0.1,3
3838,0.19,-0.1,1
3839,0.19,-0.098,1
3840,0.19,-0.096,1
3841,0.19,-0.094,1
3842,0.19,-0.092,1
3843,0.19,-0.09,1
3844,0.19,-0.088,1
3845,0.19,-0.086,2
3846,0.19,-0.084,2
3847,0.19,-0.082,2
3848,0.19,-0.08,2
3849,0.19,-0.078,2
3850,0.19,-0.076,2
3851,0.19,-0.074,2
3852,0.19,-0.072,2
3853,0.19,-0.07,2
3854,0.19,-0.068,2
3855,0.19,-0.066,2
3856,0.19,-0.064,2
3857,0.19,-0.062,2
3858,0.19,-0.06,2
3859,0.19,-0.058,2
3860,0.19,-0.056,2
3861,0.19,-0.054,2
3862,0.19,-0.052,2
3863,0.19,-0.05,2
3864,0.19,-0.048,2
3865,0.19,-0.046,2
3866,0.19,-0.044,2
3867,0.19,-0.042,2
3868,0.19,-0.04,2
3869,0.19,-0.038,2
3870,0.19,-0.036,2
3871,0.19,-0.034,2
3872,0.19,-0.032,2
3873,0.19,-0.03,2
3874,0.19,-0.028,2
3875,0.19,-0.026,2
3876,0.19,-0.024,2
3877,0.19,-0.022,2
3878,0.19,-0.02,2
3879,0.19,-0.018,2
3880,0.19,-0.016,2
3881,0.19,-0.014,2
3882,0.19,-0.012,2
3883,0.19,-0.01,2
3884,0.19,-0.008,2
3885,0.19,-0.006,2
3886,0.19,-0.004,2
3887,0.19,-0.002,2
3888,0.19,0.0,2
3889,0.19,0.002,2
3890,0.19,0.004,2
3891,0.19,0.006,2
3892,0.19,0.008,2
3893,0.19,0.01,2
3894,0.19,0.012,2
3895,0.19,0.014,2
3896,0.19,0.016,3
3897,0.19,0.018,3
3898,0.19,0.02,3
3899,0.19,0.022,3
3900,0.19,0.024,3
3901,0.19,0.026,3
3902,0.19,0.028,3
3903,0.19,0.03,3
3904,0.19,0.032,3
3905,0.19,0.034,3
3906,0.19,0.036,3
3907,0.19,0.038,3
3908,0.19,0.04,3
3909,0.19,0.042,3
3910,0.19,0.044,3
3911,0.19,0.046,3
3912,0.19,0.048,3
3913,0.19,0.05,3
3914,0.19,0.052,3
3915,0.19,0.054,3
3916,0.19,0.056,3
3917,0.19,0.058,3
3918,0.19,0.06,3
3919,0.19,0.062,3
3920,0.19,0.064,3
3921,0.19,0.066,3
3922,0.19,0.068,3
3923,0.19,0.07,3
3924,0.19,0.072,3
3925,0.19,0.074,3
3926,0.19,0.076,3
3927,0.19,0.078,3
3928,0.19,0.08,3
3929,0.19,0.082,3
3930,0.19,0.084,3
3931,0.19,0.086,3
3932,0.19,0.088,3
3933,0.19,0.09,3
3934,0.19,0.092,3
3935,0.19,0.094,3
3936,0.19,0.096,3
3937,0.19,0.098,3
3938,0.19,0.1,3
3939,0.195,-0.1,1
3940,0.195,-0.098,1
3941,0.195,-0.096,1
3942,0.195,-0.094,1
3943,0.195,-0.092,1
3944,0.195,-0.09,1
3945,0.195,-0.088,2
3946,0.195,-0.086,2
3947,0.195,-0.084,2
3948,0.195,-0.082,2
3949,0.195,-0.08,2
3950,0.195,-0.078,2
3951,0.195,-0.076,2
3952,0.195,-0.074,2
3953,0.195,-0.072,2
3954,0.195,-0.07,2
3955,0.195,-0.068,2
3956,0.195,-0.066,2
3957,0.195,-0.064,2
3958,0.195,-0.062,2
3959,0.195,-0.06,2
3960,0.195,-0.058,2
3961,0.195,-0.056,2
3962,0.195,-0.054,2
3963,0.195,-0.052,2
3964,0.195,-0.05,2
3965,0.195,-0.048,2
3966,0.195,-0.046,2
3967,0.195,-0.044,2
3968,0.195,-0.042,2
3969,0.195,-0.04,2
3970,0.195,-0.038,2
3971,0.195,-0.036,2
3972,0.195,-0.034,2
3973,0.195,-0.032,2
3974,0.195,-0.03,2
3975,0.195,-0.028,2
3976,0.195,-0.026,2
3977,0.195,-0.024,2
3978,0.195,-0.022,2
3979,0.195,-0.02,2
3980,0.195,-0.018,2
3981,0.195,-0.016,2
3982,0.195,-0.014,2
3983,0.195,-0.012,2
3984,0.195,-0.01,2
3985,0.195,-0.008,2
3986,0.195,-0.006,2
3987,0.195,-0.004,2
3988,0.195,-0.002,2
3989,0.195,0.0,2
3990,0.195,0.002,2
3991,0.195,0.004,2
3992,0.195,0.006,2
3993,0.195,0.008,2
3994,0.195,0.01,2
3995,0.195,0.012,2
3996,0.195,0.014,2
3997,0.195,0.016,2
3998,0.195,0.018,3
3999,0.195,0.02,3
4000,0.195,0.022,3
4001,0.195,0.024,3
4002,0.195,0.026,3
4003,0.195,0.028,3
4004,0.195,0.03,3
4005,0.195,0.032,3
4006,0.195,0.034,3
4007,0.195,0.036,3
4008,0.195,0.038,3
4009,0.195,0.04,3
4010,0.195,0.042,3
4011,0.195,0.044,3
4012,0.195,0.046,3
4013,0.195,0.048,3
4014,0.195,0.05,3
4015,0.195,0.052,3
4016,0.195,0.054,3
4017,0.195,0.056,3
4018,0.195,0.058,3
4019,0.195,0.06,3
4020,0.195,0.062,3
4021,0.195,0.064,3
4022,0.195,0.066,3
4023,0.195,0.068,3
4024,0.195,0.07,3
4025,0.195,0.072,3
4026,0.195,0.074,3
4027,0.195,0.076,3
4028,0.195,0.078,3
4029,0.195,0.08,3
4030,0.195,0.082,3
4031,0.195,0.084,3
4032,0.195,0.086,3
4033,0.195,0.088,3
4034,0.195,0.09,3
4035,0.195,0.092,3
4036,0.195,0.094,3
4037,0.195,0.096,3
4038,0.195,0.098,3
4039,0.195,0.1,3
4040,0.2,-0.1,1
4041,0.2,-0.098,1
4042,0.2,-0.096,1
4043,0.2,-0.094,1
4044,0.2,-0.092,1
4045,0.2,-0.09,2
4046,0.2,-0.088,2
4047,0.2,-0.086,2
4048,0.2,-0.084,2
4049,0.2,-0.082,2
4050,0.2,-0.08,2
4051,0.2,-0.078,2
4052,0.2,-0.076,2
4053,0.2,-0.074,2
4054,0.2,-0.072,2
4055,0.2,-0.07,2
4056,0.2,-0.068,2
4057,0.2,-0.066,2
4058,0.2,-0.064,2
4059,0.2,-0.062,2
4060,0.2,-0.06,2
4061,0.2,-0.058,2
4062,0.2,-0.056,2
4063,0.2,-0.054,2
4064,0.2,-0.052,2
4065,0.2,-0.05,2
4066,0.2,-0.048,2
4067,0.2,-0.046,2
4068,0.2,-0.044,2
4069,0.2,-0.042,2
4070,0.2,-0.04,2
4071,0.2,-0.038,2
4072,0.2,-0.036,2
4073,0.2,-0.034,2
4074,0.2,-0.032,2
4075,0.2,-0.03,2
4076,0.2,-0.028,2
4077,0.2,-0.026,2
4078,0.2,-0.024,2
4079,0.2,-0.022,2
4080,0.2,-0.02,2
4081,0.2,-0.018,2
4082,0.2,-0.016,2
4083,0.2,-0.014,2
4084,0.2,-0.012,2
4085,0.2,-0.01,2
4086,0.2,-0.008,2
4087,0.2,-0.006,2
4088,0.2,-0.004,2
4089,0.2,-0.002,2
4090,0.2,0.0,2
4091,0.2,0.002,2
4092,0.2,0.004,2
4093,0.2,0.006,2
4094,0.2,0.008,2
4095,0.2,0.01,2
4096,0.2,0.012,2
4097,0.2,0.014,2
4098,0.2,0.016,2
4099,0.2,0.018,2
4100,0.2,0.02,2
4101,0.2,0.022,2
4102,0.2,0.024,2
4103,0.2,0.026,2
4104,0.2,0.028,2
4105,0.2,0.03,2
4106,0.2,0.032,2
4107,0.2,0.034,2
4108,0.2,0.036,2
4109,0.2,0.038,2
4110,0.2,0.04,2
4111,0.2,0.042,2
4112,0.2,0.044,2
4113,0.2,0.046,2
4114,0.2,0.048,2
4115,0.2,0.05,2
4116,0.2,0.052,2
4117,0.2,0.054,2
4118,0.2,0.056,2
4119,0.2,0.058,2
4120,0.2,0.06,2
4121,0.2,0.062,2
4122,0.2,0.064,2
4123,0.2,0.066,2
4124,0.2,0.068,2
4125,0.2,0.07,2
4126,0.2,0.072,2
4127,0.2,0.074,2
4128,0.2,0.076,2
4129,0.2,0.078,2
4130,0.2,0.08,2
4131,0.2,0.082,2
4132,0.2,0.084,2
4133,0.2,0.086,2
4134,0.2,0.088,2
4135,0.2,0.09,2
4136,0.2,0.092,2
4137,0.2,0.094,2
4138,0.2,0.096,2
4139,0.2,0.098,2
4140,0.2,0.1,2
4141,0.205,-0.1,1
4142,0.205,-0.098,1
4143,0.205,-0.096,1
4144,0.205,-0.094,1
4145,0.205,-0.092,2
4146,0.205,-0.09,2
4147,0.205,-0.088,2
4148,0.205,-0.086,2
4149,0.205,-0.084,2
4150,0.205,-0.082,2
4151,0.205,-0.08,2
4152,0.205,-0.078,2
4153,0.205,-0.076,2
4154,0.205,-0.074,2
4155,0.205,-0.072,2
4156,0.205,-0.07,2
4157,0.205,-0.068,2
4158,0.205,-0.066,2
4159,0.205,-0.064,2
4160,0.205,-0.062,2
4161,0.205,-0.06,2
4162,0.205,-0.058,2
4163,0.205,-0.056,2
4164,0.205,-0.054,2
4165,0.205,-0.052,2
4166,0.205,-0.05,2
4167,0.205,-0.048,2
4168,0.205,-0.046,2
4169,0.205,-0.044,2
4170,0.205,-0.042,2
4171,0.205,-0.04,2
4172,0.205,-0.038,2
4173,0.205,-0.036,2
4174,0.205,-0.034,2
4175,0.205,-0.032,2
4176,0.205,-0.03,2
4177,0.205,-0.028,2
4178,0.205,-0.026,2
4179,0.205,-0.024,2
4180,0.205,-0.022,2
4181,0.205,-0.02,2
4182,0.205,-0.018,2
4183,0.205,-0.016,2
4184,0.205,-0.014,2
4185,0.205,-0.012,2
4186,0.205,-0.01,2
4187,0.205,-0.008,2
4188,0.205,-0.006,2
4189,0.205,-0.004,2
4190,0.205,-0.002,2
4191,0.205,0.0,2
4192,0.205,0.002,2
4193,0.205,0.004,2
4194,0.205,0.006,2
4195,0.205,0.008,2
4196,0.205,0.01,2
4197,0.205,0.012,2
4198,0.205,0.014,2
4199,0.205,0.016,2
4200,0.205,0.018,2
4201,0.205,0.02,2
4202,0.205,0.022,2
4203,0.205,0.024,2
4204,0.205,0.026,2
4205,0.205,0.028,2
4206,0.205,0.03,2
4207,0.205,0.032,2
4208,0.205,0.034,2
4209,0.205,0.036,2
4210,0.205,0.038,2
4211,0.205,0.04,2
4212,0.205,0.042,2
4213,0.205,0.044,2
4214,0.205,0.046,2
4215,0.205,0.048,2
4216,0.205,0.05,2
4217,0.205,0.052,2
4218,0.205,0.054,2
4219,0.205,0.056,2
4220,0.205,0.058,2
4221,0.205,0.06,2
4222,0.205,0.062,2
4223,0.205,0.064,2
4224,0.205,0.066,2
4225,0.205,0.068,2
4226,0.205,0.07,2
4227,0.205,0.072,2
4228,0.205,0.074,2
4229,0.205,0.076,2
4230,0.205,0.078,2
4231,0.205,0.08,2
4232,0.205,0.082,2
4233,0.205,0.084,2
4234,0.205,0.086,2
4235,0.205,0.088,2
4236,0.205,0.09,2
4237,0.205,0.092,2
4238,0.205,0.094,2
4239,0.205,0.096,2
4240,0.205,0.098,2
4241,0.205,0.1,2
4242,0.21,-0.1,1
4243,0.21,-0.098,1
4244,0.21,-0.096,1
4245,0.21,-0.094,2
4246,0.21,-0.092,2
4247,0.21,-0.09,2
4248,0.21,-0.088,2
4249,0.21,-0.086,2
4250,0.21,-0.084,2
4251,0.21,-0.082,2
4252,0.21,-0.08,2
4253,0.21,-0.078,2
4254,0.21,-0.076,2
4255,0.21,-0.074,2
4256,0.21,-0.072,2
4257,0.21,-0.07,2
4258,0.21,-0.068,2
4259,0.21,-0.066,2
4260,0.21,-0.064,2
4261,0.21,-0.062,2
4262,0.21,-0.06,2
4263,0.21,-0.058,2
4264,0.21,-0.056,2
4265,0.21,-0.054,2
4266,0.21,-0.052,2
4267,0.21,-0.05,2
4268,0.21,-0.048,2
4269,0.21,-0.046,2
4270,0.21,-0.044,2
4271,0.21,-0.042,2
4272,0.21,-0.04,2
4273,0.21,-0.038,2
4274,0.21,-0.036,2
4275,0.21,-0.034,2
4276,0.21,-0.032,2
4277,0.21,-0.03,2
4278,0.21,-0.028,2
4279,0.21,-0.026,2
4280,0.21,-0.024,2
4281,0.21,-0.022,2
4282,0.21,-0.02,2
4283,0.21,-0.018,2
4284,0.21,-0.016,2
4285,0.21,-0.014,2
4286,0.21,-0.012,2
4287,0.21,-0.01,2
4288,0.21,-0.008,2
4289,0.21,-0.006,2
4290,0.21,-0.004,2
4291,0.21,-0.002,2
4292,0.21,0.0,2
4293,0.21,0.002,2
4294,0.21,0.004,2
4295,0.21,0.006,2
4296,0.21,0.008,2
4297,0.21,0.01,2
4298,0.21,0.012,2
4299,0.21,0.014,2
4300,0.21,0.016,2
4301,0.21,0.018,2
4302,0.21,0.02,2
4303,0.21,0.022,2
4304,0.21,0.024,2
4305,0.21,0.026,2
4306,0.21,0.028,2
4307,0.21,0.03,2
4308,0.21,0.032,2
4309,0.21,0.034,2
4310,0.21,0.036,2
4311,0.21,0.038,2
4312,0.21,0.04,2
4313,0.21,0.042,2
4314,0.21,0.044,2
4315,0.21,0.046,2
4316,0.21,0.048,2
4317,0.21,0.05,2
4318,0.21,0.052,2
4319,0.21,0.054,2
4320,0.21,0.056,2
4321,0.21,0.058,2
4322,0.21,0.06,2
4323,0.21,0.062,2
4324,0.21,0.064,2
4325,0.21,0.066,2
4326,0.21,0.068,2
4327,0.21,0.07,2
4328,0.21,0.072,2
4329,0.21,0.074,2
4330,0.21,0.076,2
4331,0.21,0.078,2
4332,0.21,0.08,2
4333,0.21,0.082,2
4334,0.21,0.084,2
4335,0.21,0.086,2
4336,0.21,0.088,2
4337,0.21,0.09,2
4338,0.21,0.092,2
4339,0.21,0.094,2
4340,0.21,0.096,2
4341,0.21,0.098,2
4342,0.21,0.1,2
4343,0.215,-0.1,1
4344,0.215,-0.098,1
4345,0.215,-0.096,2
4346,0.215,-0.094,2
4347,0.215,-0.092,2
4348,0.215,-0.09,2
4349,0.215,-0.088,2
4350,0.215,-0.086,2
4351,0.215,-0.084,2
4352,0.215,-0.082,2
4353,0.215,-0.08,2
4354,0.215,-0.078,2
4355,0.215,-0.076,2
4356,0.215,-0.074,2
4357,0.215,-0.072,2
4358,0.215,-0.07,2
4359,0.215,-0.068,2
4360,0.215,-0.066,2
4361,0.215,-0.064,2
4362,0.215,-0.062,2
4363,0.215,-0.06,2
4364,0.215,-0.058,2
4365,0.215,-0.056,2
4366,0.215,-0.054,2
4367,0.215,-0.052,2
4368,0.215,-0.05,2
4369,0.215,-0.048,2
4370,0.215,-0.046,2
4371,0.215,-0.044,2
4372,0.215,-0.042,2
4373,0.215,-0.04,2
4374,0.215,-0.038,2
4375,0.215,-0.036,2
4376,0.215,-0.034,2
4377,0.215,-0.032,2
4378,0.215,-0.03,2
4379,0.215,-0.028,2
4380,0.215,-0.026,2
4381,0.215,-0.024,2
4382,0.215,-0.022,2
4383,0.215,-0.02,2
4384,0.215,-0.018,2
4385,0.215,-0.016,2
4386,0.215,-0.014,2
4387,0.215,-0.012,2
4388,0.215,-0.01,2
4389,0.215,-0.008,2
4390,0.215,-0.006,2
4391,0.215,-0.004,2
4392,0.215,-0.002,2
4393,0.215,0.0,2
4394,0.215,0.002,2
4395,0.215,0.004,2
4396,0.215,0.006,2
4397,0.215,0.008,2
4398,0.215,0.01,2
4399,0.215,0.012,2
4400,0.215,0.014,2
4401,0.215,0.016,2
4402,0.215,0.018,2
4403,0.215,0.02,2
4404,0.215,0.022,2
4405,0.215,0.024,2
4406,0.215,0.026,2
4407,0.215,0.028,2
4408,0.215,0.03,2
4409,0.215,0.032,2
4410,0.215,0.034,2
4411,0.215,0.036,2
4412,0.215,0.038,2
4413,0.215,0.04,2
4414,0.215,0.042,2
4415,0.215,0.044,2
4416,0.215,0.046,2
4417,0.215,0.048,2
4418,0.215,0.05,2
4419,0.215,0.052,2
4420,0.215,0.054,2
4421,0.215,0.056,2
4422,0.215,0.058,2
4423,0.215,0.06,2
4424,0.215,0.062,2
4425,0.215,0.064,2
4426,0.215,0.066,2
4427,0.215,0.068,2
4428,0.215,0.07,2
4429,0.215,0.072,2
4430,0.215,0.074,2
4431,0.215,0.076,2
4432,0.215,0.078,2
4433,0.215,0.08,2
4434,0.215,0.082,2
4435,0.215,0.084,2
4436,0.215,0.086,2
4437,0.215,0.088,2
4438,0.215,0.09,2
4439,0.215,0.092,2
4440,0.215,0.094,2
4441,0.215,0.096,2
4442,0.215,0.098,2
4443,0.215,0.1,2
4444,0.22,-0.1,1
4445,0.22,-0.098,2
4446,0.22,-0.096,2
4447,0.22,-0.094,2
4448,0.22,-0.092,2
4449,0.22,-0.09,2
4450,0.22,-0.088,2
4451,0.22,-0.086,2
4452,0.22,-0.084,2
4453,0.22,-0.082,2
4454,0.22,-0.08,2
4455,0.22,-0.078,2
4456,0.22,-0.076,2
4457,0.22,-0.074,2
4458,0.22,-0.072,2
4459,0.22,-0.07,2
4460,0.22,-0.068,2
4461,0.22,-0.066,2
4462,0.22,-0.064,2
4463,0.22,-0.062,2
4464,0.22,-0.06,2
4465,0.22,-0.058,2
4466,0.22,-0.056,2
4467,0.22,-0.054,2
4468,0.22,-0.052,2
4469,0.22,-0.05,2
4470,0.22,-0.048,2
4471,0.22,-0.046,2
4472,0.22,-0.044,2
4473,0.22,-0.042,2
4474,0.22,-0.04,2
4475,0.22,-0.038,2
4476,0.22,-0.036,2
4477,0.22,-0.034,2
4478,0.22,-0.032,2
4479,0.22,-0.03,2
4480,0.22,-0.028,2
4481,0.22,-0.026,2
4482,0.22,-0.024,2
4483,0.22,-0.022,2
4484,0.22,-0.02,2
4485,0.22,-0.018,2
4486,0.22,-0.016,2
4487,0.22,-0.014,2
4488,0.22,-0.012,2
4489,0.22,-0.01,2
4490,0.22,-0.008,2
4491,0.22,-0.006,2
4492,0.22,-0.004,2
4493,0.22,-0.002,2
4494,0.22,0.0,2
4495,0.22,0.002,2
4496,0.22,0.004,2
4497,0.22,0.006,2
4498,0.22,0.008,2
4499,0.22,0.01,2
4500,0.22,0.012,2
4501,0.22,0.014,2
4502,0.22,0.016,2
4503,0.22,0.018,2
4504,0.22,0.02,2
4505,0.22,0.022,2
4506,0.22,0.024,2
4507,0.22,0.026,2
4508,0.22,0.028,2
4509,0.22,0.03,2
4510,0.22,0.032,2
4511,0.22,0.034,2
4512,0.22,0.036,2
4513,0.22,0.038,2
4514,0.22,0.04,2
4515,0.22,0.042,2
4516,0.22,0.044,2
4517,0.22,0.046,2
4518,0.22,0.048,2
4519,0.22,0.05,2
4520,0.22,0.052,2
4521,0.22,0.054,2
4522,0.22,0.056,2
4523,0.22,0.058,2
4524,0.22,0.06,2
4525,0.22,0.062,2
4526,0.22,0.064,2
4527,0.22,0.066,2
4528,0.22,0.068,2
4529,0.22,0.07,2
4530,0.22,0.072,2
4531,0.22,0.074,2
4532,0.22,0.076,2
4533,0.22,0.078,2
4534,0.22,0.08,2
4535,0.22,0.082,2
4536,0.22,0.084,2
4537,0.22,0.086,2
4538,0.22,0.088,2
4539,0.22,0.09,2
4540,0.22,0.092,2
4541,0.22,0.094,2
4542,0.22,0.096,2
4543,0.22,0.098,2
4544,0.22,0.1,2
4545,0.225,-0.1,2
4546,0.225,-0.098,2
4547,0.225,-0.096,2
4548,0.225,-0.094,2
4549,0.225,-0.092,2
4550,0.225,-0.09,2
4551,0.225,-0.088,2
4552,0.225,-0.086,2
4553,0.225,-0.084,2
4554,0.225,-0.082,2
4555,0.225,-0.08,2
4556,0.225,-0.078,2
4557,0.225,-0.076,2
4558,0.225,-0.074,2
4559,0.225,-0.072,2
4560,0.225,-0.07,2
4561,0.225,-0.068,2
4562,0.225,-0.066,2
4563,0.225,-0.064,2
4564,0.225,-0.062,2
4565,0.225,-0.06,2
4566,0.225,-0.058,2
4567,0.225,-0.056,2
4568,0.225,-0.054,2
4569,0.225,-0.052,2
4570,0.225,-0.05,2
4571,0.225,-0.048,2
4572,0.225,-0.046,2
4573,0.225,-0.044,2
4574,0.225,-0.042,2
4575,0.225,-0.04,2
4576,0.225,-0.038,2
4577,0.225,-0.036,2
4578,0.225,-0.034,2
4579,0.225,-0.032,2
4580,0.225,-0.03,2
4581,0.225,-0.028,2
4582,0.225,-0.026,2
4583,0.225,-0.024,2
4584,0.225,-0.022,2
4585,0.225,-0.02,2
4586,0.225,-0.018,2
4587,0.225,-0.016,2
4588,0.225,-0.014,2
4589,0.225,-0.012,2
4590,0.225,-0.01,2
4591,0.225,-0.008,2
4592,0.225,-0.006,2
4593,0.225,-0.004,2
4594,0.225,-0.002,2
4595,0.225,0.0,2
4596,0.225,0.002,2
4597,0.225,0.004,2
4598,0.225,0.006,2
4599,0.225,0.008,2
4600,0.225,0.01,2
