,theta,phi,cluster
5177,0.255,-0.048,1
5178,0.255,-0.046,1
5179,0.255,-0.044,1
5180,0.255,-0.042,1
5181,0.255,-0.04,1
5182,0.255,-0.038,1
5183,0.255,-0.036,1
5184,0.255,-0.034,1
5185,0.255,-0.032,1
5186,0.255,-0.03,1
5187,0.255,-0.028,1
5188,0.255,-0.026,1
5189,0.255,-0.024,1
5190,0.255,-0.022,1
5191,0.255,-0.02,1
5192,0.255,-0.018,1
5193,0.255,-0.016,1
5194,0.255,-0.014,1
5195,0.255,-0.012,1
5196,0.255,-0.01,1
5197,0.255,-0.008,1
5198,0.255,-0.006,1
5199,0.255,-0.004,1
5200,0.255,-0.002,1
5201,0.255,0.0,1
5202,0.255,0.002,1
5203,0.255,0.004,1
5204,0.255,0.006,1
5205,0.255,0.008,1
5206,0.255,0.01,1
5207,0.255,0.012,1
5208,0.255,0.014,1
5209,0.255,0.016,1
5210,0.255,0.018,1
5211,0.255,0.02,1
5212,0.255,0.022,1
5213,0.255,0.024,1
5214,0.255,0.026,1
5215,0.255,0.028,1
5216,0.255,0.03,1
5217,0.255,0.032,1
5218,0.255,0.034,1
5219,0.255,0.036,1
5220,0.255,0.038,1
5221,0.255,0.04,1
5222,0.255,0.042,1
5223,0.255,0.044,1
5224,0.255,0.046,1
5225,0.255,0.048,1
5226,0.255,0.05,1
5227,0.255,0.052,1
5228,0.255,0.054,1
5229,0.255,0.056,1
5230,0.255,0.058,1
5231,0.255,0.06,1
5232,0.255,0.062,1
5233,0.255,0.064,1
5234,0.255,0.066,1
5235,0.255,0.068,1
5236,0.255,0.07,1
5237,0.255,0.072,1
5238,0.255,0.074,1
5239,0.255,0.076,1
5240,0.255,0.078,1
5241,0.255,0.08,1
5242,0.255,0.082,1
5243,0.255,0.084,1
5244,0.255,0.086,1
5245,0.255,0.088,1
5246,0.255,0.09,1
5247,0.255,0.092,1
5248,0.255,0.094,1
5249,0.255,0.096,1
5250,0.255,0.098,1
5251,0.255,0.1,1
5252,0.26,-0.1,1
5253,0.26,-0.098,1
5254,0.26,-0.096,1
5255,0.26,-0.094,1
5256,0.26,-0.092,1
5257,0.26,-0.09,1
5258,0.26,-0.088,1
5259,0.26,-0.086,1
5260,0.26,-0.084,1
5261,0.26,-0.082,1
5262,0.26,-0.08,1
5263,0.26,-0.078,1
5264,0.26,-0.076,1
5265,0.26,-0.074,1
5266,0.26,-0.072,1
5267,0.26,-0.07,1
5268,0.26,-0.068,1
5269,0.26,-0.066,1
5270,0.26,-0.064,1
5271,0.26,-0.062,1
5272,0.26,-0.06,1
5273,0.26,-0.058,1
5274,0.26,-0.056,1
5275,0.26,-0.054,1
5276,0.26,-0.052,1
5277,0.26,-0.05,1
5278,0.26,-0.048,1
5279,0.26,-0.046,1
5280,0.26,-0.044,1
5281,0.26,-0.042,1
5282,0.26,-0.04,1
5283,0.26,-0.038,1
5284,0.26,-0.036,1
5285,0.26,-0.034,1
5286,0.26,-0.032,1
5287,0.26,-0.03,1
5288,0.26,-0.028,1
5289,0.26,-0.026,1
5290,0.26,-0.024,1
5291,0.26,-0.022,1
5292,0.26,-0.02,1
5293,0.26,-0.018,1
5294,0.26,-0.016,1
5295,0.26,-0.014,1
5296,0.26,-0.012,1
5297,0.26,-0.01,1
5298,0.26,-0.008,1
5299,0.26,-0.006,1
5300,0.26,-0.004,1
5301,0.26,-0.002,1
5302,0.26,0.0,1
5303,0.26,0.002,1
5304,0.26,0.004,1
5305,0.26,0.006,1
5306,0.26,0.008,1
5307,0.26,0.01,1
5308,0.26,0.012,1
5309,0.26,0.014,1
5310,0.26,0.016,1
5311,0.26,0.018,1
5312,0.26,0.02,1
5313,0.26,0.022,1
5314,0.26,0.024,1
5315,0.26,0.026,1
5316,0.26,0.028,1
5317,0.26,0.03,1
5318,0.26,0.032,1
5319,0.26,0.034,1
5320,0.26,0.036,1
5321,0.26,0.038,1
5322,0.26,0.04,1
5323,0.26,0.042,1
5324,0.26,0.044,1
5325,0.26,0.046,1
5326,0.26,0.048,1
5327,0.26,0.05,1
5328,0.26,0.052,1
5329,0.26,0.054,1
5330,0.26,0.056,1
5331,0.26,0.058,1
5332,0.26,0.06,1
5333,0.26,0.062,1
5334,0.26,0.064,1
5335,0.26,0.066,1
5336,0.26,0.068,1
5337,0.26,0.07,1
5338,0.26,0.072,1
5339,0.26,0.074,1
5340,0.26,0.076,1
5341,0.26,0.078,1
5342,0.26,0.08,1
5343,0.26,0.082,1
5344,0.26,0.084,1
5345,0.26,0.086,1
5346,0.26,0.088,1
5347,0.26,0.09,1
5348,0.26,0.092,1
5349,0.26,0.094,1
5350,0.26,0.096,1
5351,0.26,0.098,1
5352,0.26,0.1,1
5353,0.265,-0.1,1
5354,0.265,-0.098,1
5355,0.265,-0.096,1
5356,0.265,-0.094,1
5357,0.265,-0.092,1
5358,0.265,-0.09,1
5359,0.265,-0.088,1
5360,0.265,-0.086,1
5361,0.265,-0.084,1
5362,0.265,-0.082,1
5363,0.265,-0.08,1
5364,0.265,-0.078,1
5365,0.265,-0.076,1
5366,0.265,-0.074,1
5367,0.265,-0.072,1
5368,0.265,-0.07,1
5369,0.265,-0.068,1
5370,0.265,-0.066,1
5371,0.265,-0.064,1
5372,0.265,-0.062,1
5373,0.265,-0.06,1
5374,0.265,-0.058,1
5375,0.265,-0.056,1
5376,0.265,-0.054,1
5377,0.265,-0.052,1
5378,0.265,-0.05,1
5379,0.265,-0.048,1
5380,0.265,-0.046,1
5381,0.265,-0.044,1
5382,0.265,-0.042,1
5383,0.265,-0.04,1
5384,0.265,-0.038,1
5385,0.265,-0.036,1
5386,0.265,-0.034,1
5387,0.265,-0.032,1
5388,0.265,-0.03,1
5389,0.265,-0.028,1
5390,0.265,-0.026,1
5391,0.265,-0.024,1
5392,0.265,-0.022,1
5393,0.265,-0.02,1
5394,0.265,-0.018,1
5395,0.265,-0.016,1
5396,0.265,-0.014,1
5397,0.265,-0.012,1
5398,0.265,-0.01,1
5399,0.265,-0.008,1
5400,0.265,-0.006,1
5401,0.265,-0.004,1
5402,0.265,-0.002,1
5403,0.265,0.0,1
5404,0.265,0.002,1
5405,0.265,0.004,1
5406,0.265,0.006,1
5407,0.265,0.008,1
5408,0.265,0.01,1
5409,0.265,0.012,1
5410,0.265,0.014,1
5411,0.265,0.016,1
5412,0.265,0.018,1
5413,0.265,0.02,1
5414,0.265,0.022,1
5415,0.265,0.024,1
5416,0.265,0.026,1
5417,0.265,0.028,1
5418,0.265,0.03,1
5419,0.265,0.032,1
5420,0.265,0.034,1
5421,0.265,0.036,1
5422,0.265,0.038,1
5423,0.265,0.04,1
5424,0.265,0.042,1
5425,0.265,0.044,1
5426,0.265,0.046,1
5427,0.265,0.048,1
5428,0.265,0.05,1
5429,0.265,0.052,1
5430,0.265,0.054,1
5431,0.265,0.056,1
5432,0.265,0.058,1
5433,0.265,0.06,1
5434,0.265,0.062,1
5435,0.265,0.064,1
5436,0.265,0.066,1
5437,0.265,0.068,1
5438,0.265,0.07,1
5439,0.265,0.072,1
5440,0.265,0.074,1
5441,0.265,0.076,1
5442,0.265,0.078,1
5443,0.265,0.08,1
5444,0.265,0.082,1
5445,0.265,0.084,1
5446,0.265,0.086,1
5447,0.265,0.088,1
5448,0.265,0.09,1
5449,0.265,0.092,1
5450,0.265,0.094,1
5451,0.265,0.096,1
5452,0.265,0.098,1
5453,0.265,0.1,1
5454,0.27,-0.1,1
5455,0.27,-0.098,1
5456,0.27,-0.096,1
5457,0.27,-0.094,1
5458,0.27,-0.092,1
5459,0.27,-0.09,1
5460,0.27,-0.088,1
5461,0.27,-0.086,1
5462,0.27,-0.084,1
5463,0.27,-0.082,1
5464,0.27,-0.08,1
5465,0.27,-0.078,1
5466,0.27,-0.076,1
5467,0.27,-0.074,1
5468,0.27,-0.072,1
5469,0.27,-0.07,1
5470,0.27,-0.068,1
5471,0.27,-0.066,1
5472,0.27,-0.064,1
5473,0.27,-0.062,1
5474,0.27,-0.06,1
5475,0.27,-0.058,1
5476,0.27,-0.056,1
5477,0.27,-0.054,1
5478,0.27,-0.052,1
5479,0.27,-0.05,1
5480,0.27,-0.048,1
5481,0.27,-0.046,1
5482,0.27,-0.044,1
5483,0.27,-0.042,1
5484,0.27,-0.04,1
5485,0.27,-0.038,1
5486,0.27,-0.036,1
5487,0.27,-0.034,1
5488,0.27,-0.032,1
5489,0.27,-0.03,1
5490,0.27,-0.028,1
5491,0.27,-0.026,1
5492,0.27,-0.024,1
5493,0.27,-0.022,1
5494,0.27,-0.02,1
5495,0.27,-0.018,1
5496,0.27,-0.016,1
5497,0.27,-0.014,1
5498,0.27,-0.012,1
5499,0.27,-0.01,1
5500,0.27,-0.008,1
5501,0.27,-0.006,1
5502,0.27,-0.004,1
5503,0.27,-0.002,1
5504,0.27,0.0,1
5505,0.27,0.002,1
5506,0.27,0.004,1
5507,0.27,0.006,1
5508,0.27,0.008,1
5509,0.27,0.01,1
5510,0.27,0.012,1
5511,0.27,0.014,1
5512,0.27,0.016,1
5513,0.27,0.018,1
5514,0.27,0.02,1
5515,0.27,0.022,1
5516,0.27,0.024,1
5517,0.27,0.026,1
5518,0.27,0.028,1
5519,0.27,0.03,1
5520,0.27,0.032,1
5521,0.27,0.034,1
5522,0.27,0.036,1
5523,0.27,0.038,1
5524,0.27,0.04,1
5525,0.27,0.042,1
5526,0.27,0.044,1
5527,0.27,0.046,1
5528,0.27,0.048,1
5529,0.27,0.05,1
5530,0.27,0.052,1
5531,0.27,0.054,1
5532,0.27,0.056,1
5533,0.27,0.058,1
5534,0.27,0.06,1
5535,0.27,0.062,1
5536,0.27,0.064,1
5537,0.27,0.066,1
5538,0.27,0.068,1
5539,0.27,0.07,1
5540,0.27,0.072,1
5541,0.27,0.074,1
5542,0.27,0.076,1
5543,0.27,0.078,1
5544,0.27,0.08,1
5545,0.27,0.082,1
5546,0.27,0.084,1
5547,0.27,0.086,1
5548,0.27,0.088,1
5549,0.27,0.09,1
5550,0.27,0.092,1
5551,0.27,0.094,1
5552,0.27,0.096,1
5553,0.27,0.098,1
5554,0.27,0.1,1
5555,0.275,-0.1,1
5556,0.275,-0.098,1
5557,0.275,-0.096,1
5558,0.275,-0.094,1
5559,0.275,-0.092,1
5560,0.275,-0.09,1
5561,0.275,-0.088,1
5562,0.275,-0.086,1
5563,0.275,-0.084,1
5564,0.275,-0.082,1
5565,0.275,-0.08,1
5566,0.275,-0.078,1
5567,0.275,-0.076,1
5568,0.275,-0.074,1
5569,0.275,-0.072,1
5570,0.275,-0.07,1
5571,0.275,-0.068,1
5572,0.275,-0.066,1
5573,0.275,-0.064,1
5574,0.275,-0.062,1
5575,0.275,-0.06,1
5576,0.275,-0.058,1
5577,0.275,-0.056,1
5578,0.275,-0.054,1
5579,0.275,-0.052,1
5580,0.275,-0.05,1
5581,0.275,-0.048,1
5582,0.275,-0.046,1
5583,0.275,-0.044,1
5584,0.275,-0.042,1
5585,0.275,-0.04,1
5586,0.275,-0.038,1
5587,0.275,-0.036,1
5588,0.275,-0.034,1
5589,0.275,-0.032,1
5590,0.275,-0.03,1
5591,0.275,-0.028,1
5592,0.275,-0.026,1
5593,0.275,-0.024,1
5594,0.275,-0.022,1
5595,0.275,-0.02,1
5596,0.275,-0.018,1
5597,0.275,-0.016,1
5598,0.275,-0.014,1
5599,0.275,-0.012,1
5600,0.275,-0.01,1
5601,0.275,-0.008,1
5602,0.275,-0.006,1
5603,0.275,-0.004,1
5604,0.275,-0.002,1
5605,0.275,0.0,1
5606,0.275,0.002,1
5607,0.275,0.004,1
5608,0.275,0.006,1
5609,0.275,0.008,1
5610,0.275,0.01,1
5611,0.275,0.012,1
5612,0.275,0.014,1
5613,0.275,0.016,1
5614,0.275,0.018,1
5615,0.275,0.02,1
5616,0.275,0.022,1
5617,0.275,0.024,1
5618,0.275,0.026,1
5619,0.275,0.028,1
5620,0.275,0.03,1
5621,0.275,0.032,1
5622,0.275,0.034,1
5623,0.275,0.036,1
5624,0.275,0.038,1
5625,0.275,0.04,1
5626,0.275,0.042,1
5627,0.275,0.044,1
5628,0.275,0.046,1
5629,0.275,0.048,1
5630,0.275,0.05,1
5631,0.275,0.052,1
5632,0.275,0.054,1
5633,0.275,0.056,1
5634,0.275,0.058,1
5635,0.275,0.06,1
5636,0.275,0.062,1
5637,0.275,0.064,1
5638,0.275,0.066,1
5639,0.275,0.068,1
5640,0.275,0.07,1
5641,0.275,0.072,1
5642,0.275,0.074,1
5643,0.275,0.076,1
5644,0.275,0.078,1
5645,0.275,0.08,1
5646,0.275,0.082,1
5647,0.275,0.084,1
5648,0.275,0.086,1
5649,0.275,0.088,1
5650,0.275,0.09,1
5651,0.275,0.092,1
5652,0.275,0.094,1
5653,0.275,0.096,1
5654,0.275,0.098,1
5655,0.275,0.1,1
5656,0.28,-0.1,1
5657,0.28,-0.098,1
5658,0.28,-0.096,1
5659,0.28,-0.094,1
5660,0.28,-0.092,1
5661,0.28,-0.09,1
5662,0.28,-0.088,1
5663,0.28,-0.086,1
5664,0.28,-0.084,1
5665,0.28,-0.082,1
5666,0.28,-0.08,1
5667,0.28,-0.078,1
5668,0.28,-0.076,1
5669,0.28,-0.074,1
5670,0.28,-0.072,1
5671,0.28,-0.07,1
5672,0.28,-0.068,1
5673,0.28,-0.066,1
5674,0.28,-0.064,1
5675,0.28,-0.062,1
5676,0.28,-0.06,1
5677,0.28,-0.058,1
5678,0.28,-0.056,1
5679,0.28,-0.054,1
5680,0.28,-0.052,1
5681,0.28,-0.05,1
5682,0.28,-0.048,1
5683,0.28,-0.046,1
5684,0.28,-0.044,1
5685,0.28,-0.042,1
5686,0.28,-0.04,1
5687,0.28,-0.038,1
5688,0.28,-0.036,1
5689,0.28,-0.034,1
5690,0.28,-0.032,1
5691,0.28,-0.03,1
5692,0.28,-0.028,1
5693,0.28,-0.026,1
5694,0.28,-0.024,1
5695,0.28,-0.022,1
5696,0.28,-0.02,1
5697,0.28,-0.018,1
5698,0.28,-0.016,1
5699,0.28,-0.014,1
5700,0.28,-0.012,1
5701,0.28,-0.01,1
5702,0.28,-0.008,1
5703,0.28,-0.006,1
5704,0.28,-0.004,1
5705,0.28,-0.002,1
5706,0.28,0.0,1
5707,0.28,0.002,1
5708,0.28,0.004,1
5709,0.28,0.006,1
5710,0.28,0.008,1
5711,0.28,0.01,1
5712,0.28,0.012,1
5713,0.28,0.014,1
5714,0.28,0.016,1
5715,0.28,0.018,1
5716,0.28,0.02,1
5717,0.28,0.022,1
5718,0.28,0.024,1
5719,0.28,0.026,1
5720,0.28,0.028,1
5721,0.28,0.03,1
5722,0.28,0.032,1
5723,0.28,0.034,1
5724,0.28,0.036,1
5725,0.28,0.038,1
5726,0.28,0.04,1
5727,0.28,0.042,1
5728,0.28,0.044,1
5729,0.28,0.046,1
5730,0.28,0.048,1
5731,0.28,0.05,1
5732,0.28,0.052,1
5733,0.28,0.054,1
5734,0.28,0.056,1
5735,0.28,0.058,1
5736,0.28,0.06,1
5737,0.28,0.062,1
5738,0.28,0.064,1
5739,0.28,0.066,1
5740,0.28,0.068,1
5741,0.28,0.07,1
5742,0.28,0.072,1
5743,0.28,0.074,1
5744,0.28,0.076,1
5745,0.28,0.078,1
5746,0.28,0.08,1
5747,0.28,0.082,1
5748,0.28,0.084,1
5749,0.28,0.086,1
5750,0.28,0.088,1
5751,0.28,0.09,1
5752,0.28,0.092,1
5753,0.28,0.094,1
5754,0.28,0.096,1
5755,0.28,0.098,1
5756,0.28,0.1,1
5757,0.285,-0.1,1
5758,0.285,-0.098,1
5759,0.285,-0.096,1
5760,0.285,-0.094,1
5761,0.285,-0.092,1
5762,0.285,-0.09,1
5763,0.285,-0.088,1
5764,0.285,-0.086,1
5765,0.285,-0.084,1
5766,0.285,-0.082,1
5767,0.285,-0.08,1
5768,0.285,-0.078,1
5769,0.285,-0.076,1
5770,0.285,-0.074,1
5771,0.285,-0.072,1
5772,0.285,-0.07,1
5773,0.285,-0.068,1
5774,0.285,-0.066,1
5775,0.285,-0.064,1
5776,0.285,-0.062,1
5777,0.285,-0.06,1
5778,0.285,-0.058,1
5779,0.285,-0.056,1
5780,0.285,-0.054,1
5781,0.285,-0.052,1
5782,0.285,-0.05,1
5783,0.285,-0.048,1
5784,0.285,-0.046,1
5785,0.285,-0.044,1
5786,0.285,-0.042,1
5787,0.285,-0.04,1
5788,0.285,-0.038,1
5789,0.285,-0.036,1
5790,0.285,-0.034,1
5791,0.285,-0.032,1
5792,0.285,-0.03,1
5793,0.285,-0.028,1
5794,0.285,-0.026,1
5795,0.285,-0.024,1
5796,0.285,-0.022,1
5797,0.285,-0.02,1
5798,0.285,-0.018,1
5799,0.285,-0.016,1
5800,0.285,-0.014,1
5801,0.285,-0.012,1
5802,0.285,-0.01,1
5803,0.285,-0.008,1
5804,0.285,-0.006,1
5805,0.285,-0.004,1
5806,0.285,-0.002,1
5807,0.285,0.0,1
5808,0.285,0.002,1
5809,0.285,0.004,1
5810,0.285,0.006,1
5811,0.285,0.008,1
5812,0.285,0.01,1
5813,0.285,0.012,1
5814,0.285,0.014,1
5815,0.285,0.016,1
5816,0.285,0.018,1
5817,0.285,0.02,1
5818,0.285,0.022,1
5819,0.285,0.024,1
5820,0.285,0.026,1
5821,0.285,0.028,1
5822,0.285,0.03,1
5823,0.285,0.032,1
5824,0.285,0.034,1
5825,0.285,0.036,1
5826,0.285,0.038,1
5827,0.285,0.04,1
5828,0.285,0.042,1
5829,0.285,0.044,1
5830,0.285,0.046,1
5831,0.285,0.048,1
5832,0.285,0.05,1
5833,0.285,0.052,1
5834,0.285,0.054,1
5835,0.285,0.056,1
5836,0.285,0.058,1
5837,0.285,0.06,1
5838,0.285,0.062,1
5839,0.285,0.064,1
5840,0.285,0.066,1
5841,0.285,0.068,1
5842,0.285,0.07,1
5843,0.285,0.072,1
5844,0.285,0.074,1
5845,0.285,0.076,1
5846,0.285,0.078,1
5847,0.285,0.08,1
5848,0.285,0.082,1
5849,0.285,0.084,1
5850,0.285,0.086,1
5851,0.285,0.088,1
5852,0.285,0.09,1
5853,0.285,0.092,1
5854,0.285,0.094,1
5855,0.285,0.096,1
5856,0.285,0.098,1
5857,0.285,0.1,1
5858,0.29,-0.1,1
5859,0.29,-0.098,1
5860,0.29,-0.096,1
5861,0.29,-0.094,1
5862,0.29,-0.092,1
5863,0.29,-0.09,1
5864,0.29,-0.088,1
5865,0.29,-0.086,1
5866,0.29,-0.084,1
5867,0.29,-0.082,1
5868,0.29,-0.08,1
5869,0.29,-0.078,1
5870,0.29,-0.076,1
5871,0.29,-0.074,1
5872,0.29,-0.072,1
5873,0.29,-0.07,1
5874,0.29,-0.068,1
5875,0.29,-0.066,1
5876,0.29,-0.064,1
5877,0.29,-0.062,1
5878,0.29,-0.06,1
5879,0.29,-0.058,1
5880,0.29,-0.056,1
5881,0.29,-0.054,1
5882,0.29,-0.052,1
5883,0.29,-0.05,1
5884,0.29,-0.048,1
5885,0.29,-0.046,1
5886,0.29,-0.044,1
5887,0.29,-0.042,1
5888,0.29,-0.04,1
5889,0.29,-0.038,1
5890,0.29,-0.036,1
5891,0.29,-0.034,1
5892,0.29,-0.032,1
5893,0.29,-0.03,1
5894,0.29,-0.028,1
5895,0.29,-0.026,1
5896,0.29,-0.024,1
5897,0.29,-0.022,1
5898,0.29,-0.02,1
5899,0.29,-0.018,1
5900,0.29,-0.016,1
5901,0.29,-0.014,1
5902,0.29,-0.012,1
5903,0.29,-0.01,1
5904,0.29,-0.008,1
5905,0.29,-0.006,1
5906,0.29,-0.004,1
5907,0.29,-0.002,1
5908,0.29,0.0,1
5909,0.29,0.002,1
5910,0.29,0.004,1
5911,0.29,0.006,1
5912,0.29,0.008,1
5913,0.29,0.01,1
5914,0.29,0.012,1
5915,0.29,0.014,1
5916,0.29,0.016,1
5917,0.29,0.018,1
5918,0.29,0.02,1
5919,0.29,0.022,1
5920,0.29,0.024,1
5921,0.29,0.026,1
5922,0.29,0.028,1
5923,0.29,0.03,1
5924,0.29,0.032,1
5925,0.29,0.034,1
5926,0.29,0.036,1
5927,0.29,0.038,1
5928,0.29,0.04,1
5929,0.29,0.042,1
5930,0.29,0.044,1
5931,0.29,0.046,1
5932,0.29,0.048,1
5933,0.29,0.05,1
5934,0.29,0.052,1
5935,0.29,0.054,1
5936,0.29,0.056,1
5937,0.29,0.058,1
5938,0.29,0.06,1
5939,0.29,0.062,1
5940,0.29,0.064,1
5941,0.29,0.066,1
5942,0.29,0.068,1
5943,0.29,0.07,1
5944,0.29,0.072,1
5945,0.29,0.074,1
5946,0.29,0.076,1
5947,0.29,0.078,1
5948,0.29,0.08,1
5949,0.29,0.082,1
5950,0.29,0.084,1
5951,0.29,0.086,1
5952,0.29,0.088,1
5953,0.29,0.09,1
5954,0.29,0.092,1
5955,0.29,0.094,1
5956,0.29,0.096,1
5957,0.29,0.098,1
5958,0.29,0.1,1
5959,0.295,-0.1,1
5960,0.295,-0.098,1
5961,0.295,-0.096,1
5962,0.295,-0.094,1
5963,0.295,-0.092,1
5964,0.295,-0.09,1
5965,0.295,-0.088,1
5966,0.295,-0.086,1
5967,0.295,-0.084,1
5968,0.295,-0.082,1
5969,0.295,-0.08,1
5970,0.295,-0.078,1
5971,0.295,-0.076,1
5972,0.295,-0.074,1
5973,0.295,-0.072,1
5974,0.295,-0.07,1
5975,0.295,-0.068,1
5976,0.295,-0.066,1
5977,0.295,-0.064,1
5978,0.295,-0.062,1
5979,0.295,-0.06,1
5980,0.295,-0.058,1
5981,0.295,-0.056,1
5982,0.295,-0.054,1
5983,0.295,-0.052,1
5984,0.295,-0.05,1
5985,0.295,-0.048,1
5986,0.295,-0.046,1
5987,0.295,-0.044,1
5988,0.295,-0.042,1
5989,0.295,-0.04,1
5990,0.295,-0.038,1
5991,0.295,-0.036,1
5992,0.295,-0.034,1
5993,0.295,-0.032,1
5994,0.295,-0.03,1
5995,0.295,-0.028,1
5996,0.295,-0.026,1
5997,0.295,-0.024,1
5998,0.295,-0.022,1
5999,0.295,-0.02,1
6000,0.295,-0.018,1
6001,0.295,-0.016,1
6002,0.295,-0.014,1
6003,0.295,-0.012,1
6004,0.295,-0.01,1
6005,0.295,-0.008,1
6006,0.295,-0.006,1
6007,0.295,-0.004,1
6008,0.295,-0.002,1
6009,0.295,0.0,1
6010,0.295,0.002,1
6011,0.295,0.004,1
6012,0.295,0.006,1
6013,0.295,0.008,1
6014,0.295,0.01,1
6015,0.295,0.012,1
6016,0.295,0.014,1
6017,0.295,0.016,1
6018,0.295,0.018,1
6019,0.295,0.02,1
6020,0.295,0.022,1
6021,0.295,0.024,1
6022,0.295,0.026,1
6023,0.295,0.028,1
6024,0.295,0.03,1
6025,0.295,0.032,1
6026,0.295,0.034,1
6027,0.295,0.036,1
6028,0.295,0.038,1
6029,0.295,0.04,1
6030,0.295,0.042,1
6031,0.295,0.044,1
6032,0.295,0.046,1
6033,0.295,0.048,1
6034,0.295,0.05,1
6035,0.295,0.052,1
6036,0.295,0.054,1
6037,0.295,0.056,1
6038,0.295,0.058,1
6039,0.295,0.06,1
6040,0.295,0.062,1
6041,0.295,0.064,1
6042,0.295,0.066,1
6043,0.295,0.068,1
6044,0.295,0.07,1
6045,0.295,0.072,1
6046,0.295,0.074,1
6047,0.295,0.076,1
6048,0.295,0.078,1
6049,0.295,0.08,1
6050,0.295,0.082,1
6051,0.295,0.084,1
6052,0.295,0.086,1
6053,0.295,0.088,1
6054,0.295,0.09,1
6055,0.295,0.092,1
6056,0.295,0.094,1
6057,0.295,0.096,1
6058,0.295,0.098,1
6059,0.295,0.1,1
6060,0.3,-0.1,1
6061,0.3,-0.098,1
6062,0.3,-0.096,1
6063,0.3,-0.094,1
6064,0.3,-0.092,1
6065,0.3,-0.09,1
6066,0.3,-0.088,1
6067,0.3,-0.086,1
6068,0.3,-0.084,1
6069,0.3,-0.082,1
6070,0.3,-0.08,1
6071,0.3,-0.078,1
6072,0.3,-0.076,1
6073,0.3,-0.074,1
6074,0.3,-0.072,1
6075,0.3,-0.07,1
6076,0.3,-0.068,1
6077,0.3,-0.066,1
6078,0.3,-0.064,1
6079,0.3,-0.062,1
6080,0.3,-0.06,1
6081,0.3,-0.058,1
6082,0.3,-0.056,1
6083,0.3,-0.054,1
6084,0.3,-0.052,1
6085,0.3,-0.05,1
6086,0.3,-0.048,1
6087,0.3,-0.046,1
6088,0.3,-0.044,1
6089,0.3,-0.042,1
6090,0.3,-0.04,1
6091,0.3,-0.038,1
6092,0.3,-0.036,1
6093,0.3,-0.034,1
6094,0.3,-0.032,1
6095,0.3,-0.03,1
6096,0.3,-0.028,1
6097,0.3,-0.026,1
6098,0.3,-0.024,1
6099,0.3,-0.022,1
6100,0.3,-0.02,1
6101,0.3,-0.018,1
6102,0.3,-0.016,1
6103,0.3,-0.014,1
6104,0.3,-0.012,1
6105,0.3,-0.01,1
6106,0.3,-0.008,1
6107,0.3,-0.006,1
6108,0.3,-0.004,1
6109,0.3,-0.002,1
6110,0.3,0.0,1
6111,0.3,0.002,1
6112,0.3,0.004,1
6113,0.3,0.006,1
6114,0.3,0.008,1
6115,0.3,0.01,1
6116,0.3,0.012,1
6117,0.3,0.014,1
6118,0.3,0.016,1
6119,0.3,0.018,1
6120,0.3,0.02,1
6121,0.3,0.022,1
6122,0.3,0.024,1
6123,0.3,0.026,1
6124,0.3,0.028,1
6125,0.3,0.03,1
6126,0.3,0.032,1
6127,0.3,0.034,1
6128,0.3,0.036,1
6129,0.3,0.038,1
6130,0.3,0.04,1
6131,0.3,0.042,1
6132,0.3,0.044,1
6133,0.3,0.046,1
6134,0.3,0.048,1
6135,0.3,0.05,1
6136,0.3,0.052,1
6137,0.3,0.054,1
6138,0.3,0.056,1
6139,0.3,0.058,1
6140,0.3,0.06,1
6141,0.3,0.062,1
6142,0.3,0.064,1
6143,0.3,0.066,1
6144,0.3,0.068,1
6145,0.3,0.07,1
6146,0.3,0.072,1
6147,0.3,0.074,1
6148,0.3,0.076,1
6149,0.3,0.078,1
6150,0.3,0.08,1
6151,0.3,0.082,1
6152,0.3,0.084,1
6153,0.3,0.086,1
6154,0.3,0.088,1
6155,0.3,0.09,1
6156,0.3,0.092,1
6157,0.3,0.094,1
6158,0.3,0.096,1
6159,0.3,0.098,1
6160,0.3,0.1,1
6161,0.305,-0.1,1
6162,0.305,-0.098,1
6163,0.305,-0.096,1
6164,0.305,-0.094,1
6165,0.305,-0.092,1
6166,0.305,-0.09,1
6167,0.305,-0.088,1
6168,0.305,-0.086,1
6169,0.305,-0.084,1
6170,0.305,-0.082,1
6171,0.305,-0.08,1
6172,0.305,-0.078,1
6173,0.305,-0.076,1
6174,0.305,-0.074,1
6175,0.305,-0.072,1
6176,0.305,-0.07,1
6177,0.305,-0.068,1
6178,0.305,-0.066,1
6179,0.305,-0.064,1
6180,0.305,-0.062,1
6181,0.305,-0.06,1
6182,0.305,-0.058,1
6183,0.305,-0.056,1
6184,0.305,-0.054,1
6185,0.305,-0.052,1
6186,0.305,-0.05,1
6187,0.305,-0.048,1
6188,0.305,-0.046,1
6189,0.305,-0.044,1
6190,0.305,-0.042,1
6191,0.305,-0.04,1
6192,0.305,-0.038,1
6193,0.305,-0.036,1
6194,0.305,-0.034,1
6195,0.305,-0.032,1
6196,0.305,-0.03,1
6197,0.305,-0.028,1
6198,0.305,-0.026,1
6199,0.305,-0.024,1
6200,0.305,-0.022,1
6201,0.305,-0.02,1
6202,0.305,-0.018,1
6203,0.305,-0.016,1
6204,0.305,-0.014,1
6205,0.305,-0.012,1
6206,0.305,-0.01,1
6207,0.305,-0.008,1
6208,0.305,-0.006,1
6209,0.305,-0.004,1
6210,0.305,-0.002,1
6211,0.305,0.0,1
